Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-10-18 00:00:00-04:00,3.5375874250431596,3.6858103241952627,3.4884269105599257,3.6848225593566895,282061287,0.0,0.0
2004-10-19 00:00:00-04:00,3.717926089783394,3.7648637231285025,3.6401090381396677,3.65468430519104,363918964,0.0,0.0
2004-10-20 00:00:00-04:00,3.656907317335953,3.6806236096694325,3.448654197275188,3.4706406593322754,456613107,0.0,0.0
2004-10-21 00:00:00-04:00,3.567231989382945,3.708784816769384,3.4985557288162705,3.6902570724487305,585767401,0.0,0.0
2004-10-22 00:00:00-04:00,4.212990709908752,4.450888581323398,4.0534036546170285,4.259681224822998,1481207196,0.0,0.0
2004-10-25 00:00:00-04:00,4.357755937212941,4.8031663676821035,4.262645764211177,4.62949800491333,1315480331,0.0,0.0
2004-10-26 00:00:00-04:00,4.603311038480511,4.758945132569405,4.4466884701047045,4.491155624389648,895628499,0.0,0.0
2004-10-27 00:00:00-04:00,4.513882813277507,4.681868573691718,4.490414353500283,4.594170570373535,536262538,0.0,0.0
2004-10-28 00:00:00-04:00,4.611710411301864,4.802176663556957,4.585030587912771,4.77524995803833,596097978,0.0,0.0
2004-10-29 00:00:00-04:00,4.913344400025892,4.939530460797389,4.708549985289194,4.709538459777832,849672890,0.0,0.0
2004-11-01 00:00:00-05:00,4.781426343124247,4.883205630920592,4.725101745133761,4.842691421508789,490828877,0.0,0.0
2004-11-02 00:00:00-05:00,4.910627337325217,4.922237891478208,4.776238802928312,4.814035415649414,455553149,0.0,0.0
2004-11-03 00:00:00-05:00,4.895804417171456,4.98029106532872,4.712254672122032,4.734982013702393,557630330,0.0,0.0
2004-11-04 00:00:00-05:00,4.655188660593175,4.703608290546221,4.5294462249182015,4.562796115875244,578544429,0.0,0.0
2004-11-05 00:00:00-05:00,4.495602594361945,4.503507551379605,4.163830403781534,4.183592796325684,796297573,0.0,0.0
2004-11-08 00:00:00-05:00,4.2226257451589335,4.3340400472737555,4.184827715644628,4.2626447677612305,449349985,0.0,0.0
2004-11-09 00:00:00-05:00,4.300937283572551,4.328111346666185,4.082802240549711,4.167536735534668,444226854,0.0,0.0
2004-11-10 00:00:00-05:00,4.2162016799928725,4.2619037163401075,4.108987221676275,4.146783828735352,427355853,0.0,0.0
2004-11-11 00:00:00-05:00,4.178158277634114,4.539327860618434,4.139619604650195,4.521294116973877,601666773,0.0,0.0
2004-11-12 00:00:00-05:00,4.575890615639427,4.688786688745226,4.382459418595493,4.496096611022949,672354740,0.0,0.0
2004-11-15 00:00:00-05:00,4.457804697338586,4.652223849420669,4.415808734059156,4.566995620727539,477844390,0.0,0.0
2004-11-16 00:00:00-05:00,4.384928854087602,4.433595370559486,4.220154913882267,4.262397766113281,839832142,0.0,0.0
2004-11-17 00:00:00-05:00,4.175441337942692,4.384929339372352,4.174947100726183,4.261410236358643,728034662,0.0,0.0
2004-11-18 00:00:00-05:00,4.206814446040092,4.308841553319333,4.094165259509289,4.138879299163818,667677273,0.0,0.0
2004-11-19 00:00:00-05:00,4.177416135551369,4.19915594790641,4.1136803557842025,4.1848273277282715,352086780,0.0,0.0
2004-11-22 00:00:00-05:00,4.063038329639248,4.187298057775735,3.984974402324633,4.078601360321045,496582362,0.0,0.0
2004-11-23 00:00:00-05:00,4.149501129645512,4.220154332244036,4.1131862906359435,4.1383843421936035,498393124,0.0,0.0
2004-11-24 00:00:00-05:00,4.318722957646966,4.377765152044171,4.2616577121717985,4.317241191864014,613531078,0.0,0.0
2004-11-26 00:00:00-05:00,4.342933154774472,4.447430031832424,4.331075245785371,4.431619644165039,260175560,0.0,0.0
2004-11-29 00:00:00-05:00,4.45558237232846,4.519565042712848,4.385176037262178,4.472628116607666,428263241,0.0,0.0
2004-11-30 00:00:00-05:00,4.464228242253873,4.520800183813641,4.452864572116126,4.495602130889893,309154460,0.0,0.0
2004-12-01 00:00:00-05:00,4.494861885244384,4.508448442679361,4.435572810384802,4.445701599121094,315743063,0.0,0.0
2004-12-02 00:00:00-05:00,4.444217845101253,4.483991402648481,4.4108679516831915,4.431866645812988,251374696,0.0,0.0
2004-12-03 00:00:00-05:00,4.445454309064411,4.472874776503604,4.387399650187729,4.456570625305176,235647968,0.0,0.0
2004-12-06 00:00:00-05:00,4.4251957032047144,4.463981255925573,4.348366662857674,4.355036735534668,251097661,0.0,0.0
2004-12-07 00:00:00-05:00,4.347872831521486,4.352814730117982,4.2132374279837554,4.234976768493652,275866153,0.0,0.0
2004-12-08 00:00:00-05:00,4.2082975485940635,4.290561324735752,4.168277103087915,4.199156761169434,302802741,0.0,0.0
2004-12-09 00:00:00-05:00,4.205826085316066,4.286113844144778,4.161853168710666,4.284384250640869,307307563,0.0,0.0
2004-12-10 00:00:00-05:00,4.284384679429134,4.3202052881,4.231518799738462,4.240411758422852,173335277,0.0,0.0
2004-12-13 00:00:00-05:00,4.253257945693818,4.27820911873742,4.186063447267159,4.210766792297363,193466452,0.0,0.0
2004-12-14 00:00:00-05:00,4.224354202815545,4.417538026897425,4.1897689529763635,4.4143266677856445,445198482,0.0,0.0
2004-12-15 00:00:00-05:00,4.397034804981116,4.463734123278639,4.364178673586922,4.441253662109375,460559845,0.0,0.0
2004-12-16 00:00:00-05:00,4.371342577671376,4.4587937106961055,4.34663875822301,4.3594841957092285,344197318,0.0,0.0
2004-12-17 00:00:00-05:00,4.36664778129575,4.459040335004179,4.36146041935897,4.448664665222168,296555412,0.0,0.0
2004-12-20 00:00:00-05:00,4.4960968485603505,4.655683447361799,4.492885016027312,4.570702075958252,394854485,0.0,0.0
2004-12-21 00:00:00-05:00,4.602570118364807,4.641354729563464,4.530681076206454,4.539328098297119,221479058,0.0,0.0
2004-12-22 00:00:00-05:00,4.543034928070193,4.615911045481229,4.52104869905615,4.602324485778809,156865776,0.0,0.0
2004-12-23 00:00:00-05:00,4.630731774927225,4.659141662683007,4.594912113220324,4.641848564147949,145125936,0.0,0.0
2004-12-27 00:00:00-05:00,4.6727289816218525,4.775249374633894,4.671493152262356,4.74091100692749,245079187,0.0,0.0
2004-12-28 00:00:00-05:00,4.745851271186266,4.781425466637155,4.71867768809161,4.761909484863281,166453579,0.0,0.0
2004-12-29 00:00:00-05:00,4.7376996939498,4.780684611003299,4.7376996939498,4.765368461608887,107525527,0.0,0.0
2004-12-30 00:00:00-05:00,4.767097618822656,4.897039912279566,4.7394297941146375,4.881476879119873,237057231,0.0,0.0
2004-12-31 00:00:00-05:00,4.92174378277532,4.93780105176633,4.756968421596218,4.762650966644287,307889737,0.0,0.0
2005-01-03 00:00:00-05:00,4.876535201669235,5.030687543234689,4.828610748110005,5.007713317871094,636143518,0.0,0.0
2005-01-04 00:00:00-05:00,4.9753509401883,5.013147551483085,4.779695918206398,4.80489444732666,552298420,0.0,0.0
2005-01-05 00:00:00-05:00,4.77895475808958,4.8641829953577504,4.748816225139829,4.780437469482422,330698912,0.0,0.0
2005-01-06 00:00:00-05:00,4.819223212808968,4.839480791543383,4.637403025080988,4.657907485961914,417041336,0.0,0.0
2005-01-07 00:00:00-05:00,4.709538136599197,4.798719339343788,4.663588737613994,4.788837432861328,387964757,0.0,0.0
2005-01-10 00:00:00-05:00,4.804894063499484,4.893827899321045,4.738934451157457,4.818728446960449,302714411,0.0,0.0
2005-01-11 00:00:00-05:00,4.832563063381732,4.884194057607137,4.772284574048674,4.781178951263428,279391317,0.0,0.0
2005-01-12 00:00:00-05:00,4.800694279708465,4.840220954875158,4.706079316995516,4.826633453369141,328338096,0.0,0.0
2005-01-13 00:00:00-05:00,4.826633328540397,4.876287843881004,4.793777200404686,4.8253984451293945,275002929,0.0,0.0
2005-01-14 00:00:00-05:00,4.841949753969821,4.941012381174558,4.795753950039513,4.9400248527526855,387057368,0.0,0.0
2005-01-18 00:00:00-05:00,4.96472705518465,5.0647776702695815,4.907661824952156,5.037109851837158,528878966,0.0,0.0
2005-01-19 00:00:00-05:00,5.05563917518306,5.071696446180197,4.859490370791041,4.87406587600708,451995865,0.0,0.0
2005-01-20 00:00:00-05:00,4.755486476960928,4.848125909906387,4.743134804810445,4.790565490722656,361413608,0.0,0.0
2005-01-21 00:00:00-05:00,4.805882669680535,4.826140721701901,4.6472850086123705,4.651237487792969,371724110,0.0,0.0
2005-01-24 00:00:00-05:00,4.661365040454408,4.677175425935897,4.454593726953024,4.464475631713867,563010421,0.0,0.0
2005-01-25 00:00:00-05:00,4.494615028288694,4.502026221806938,4.355037708013191,4.375542640686035,427966132,0.0,0.0
2005-01-26 00:00:00-05:00,4.428654966545204,4.679151390789359,4.425690489432055,4.674952030181885,494161321,0.0,0.0
2005-01-27 00:00:00-05:00,4.663093939048564,4.665564651848882,4.5751481034399895,4.64629602432251,266089645,0.0,0.0
2005-01-28 00:00:00-05:00,4.694221552252369,4.809836654632751,4.6033121646844215,4.702127456665039,490158373,0.0,0.0
2005-01-31 00:00:00-05:00,4.784884881204117,4.850844028369722,4.73621836068818,4.832563400268555,385306832,0.0,0.0
2005-02-01 00:00:00-05:00,4.801929556669377,4.8582550970455,4.709291062009303,4.740664482116699,756384528,0.0,0.0
2005-02-02 00:00:00-05:00,5.324909681116208,5.355788861787522,5.031180993183894,5.0879998207092285,1316889593,0.0,0.0
2005-02-03 00:00:00-05:00,5.08874149079033,5.271055884224757,5.084294302242379,5.209048748016357,521471303,0.0,0.0
2005-02-04 00:00:00-05:00,5.100599062246918,5.132219360568502,5.004994683294526,5.048473834991455,594993855,0.0,0.0
2005-02-07 00:00:00-05:00,5.070708354664014,5.09886994422784,4.829845510348251,4.842691421508789,520359150,0.0,0.0
2005-02-08 00:00:00-05:00,4.865665708189268,4.941258922674374,4.805634578452009,4.907167911529541,460921194,0.0,0.0
2005-02-09 00:00:00-05:00,4.959541062482732,4.980291932033055,4.680387832003046,4.732759952545166,689434520,0.0,0.0
2005-02-10 00:00:00-05:00,4.742392475990171,4.748321429046827,4.57638320926622,4.643824577331543,762154073,0.0,0.0
2005-02-11 00:00:00-05:00,4.6112173735452195,4.75104159629354,4.596641866520941,4.62949800491333,526606480,0.0,0.0
2005-02-14 00:00:00-05:00,4.517095051700973,4.769815307233919,4.471393011419049,4.76759147644043,1548269624,0.0,0.0
2005-02-15 00:00:00-05:00,4.78266062956231,4.936812963103481,4.769815192959987,4.822927951812744,1035177611,0.0,0.0
2005-02-16 00:00:00-05:00,4.809835904103397,4.924213740135151,4.799953998083857,4.901486396789551,663770685,0.0,0.0
2005-02-17 00:00:00-05:00,4.887157815585779,4.934589451420392,4.8619607049571405,4.888887882232666,418137429,0.0,0.0
2005-02-18 00:00:00-05:00,4.903956797408867,4.912108636276665,4.858254758557957,4.890122413635254,340708289,0.0,0.0
2005-02-22 00:00:00-05:00,4.854302896383652,4.913591025570833,4.703361903942522,4.727571487426758,541369609,0.0,0.0
2005-02-23 00:00:00-05:00,4.7752492354029945,4.804399767493175,4.660623109688054,4.79130744934082,625776806,0.0,0.0
2005-02-24 00:00:00-05:00,4.5299400797790685,4.690020883849705,4.5017780226443564,4.6663055419921875,1036442333,0.0,0.0
2005-02-25 00:00:00-05:00,4.672728957237024,4.69175070264467,4.582806173121163,4.591700077056885,400435325,0.0,0.0
2005-02-28 00:00:00-05:00,4.594912721259642,4.6905157023461985,4.591207124362377,4.644073009490967,313908211,0.0,0.0
2005-03-01 00:00:00-05:00,4.676188550618119,4.687552223579736,4.496097012335158,4.5963945388793945,373844027,0.0,0.0
2005-03-02 00:00:00-05:00,4.593676804408107,4.636167963325609,4.554397950997691,4.574655055999756,292512314,0.0,0.0
2005-03-03 00:00:00-05:00,4.598123687127712,4.638143184282246,4.553163236881879,4.6198625564575195,305484756,0.0,0.0
2005-03-04 00:00:00-05:00,4.612203467275792,4.6257904940972105,4.571937096852444,4.592440605163574,271979640,0.0,0.0
2005-03-07 00:00:00-05:00,4.6388850600551015,4.683845981418989,4.620357077912226,4.6643290519714355,347995502,0.0,0.0
2005-03-08 00:00:00-05:00,4.671494108873096,4.690022093975356,4.569467932121478,4.575149059295654,323050350,0.0,0.0
2005-03-09 00:00:00-05:00,4.550692818267437,4.561562253635541,4.450642177091283,4.480039596557617,456119263,0.0,0.0
2005-03-10 00:00:00-05:00,4.47164006417094,4.476333662137077,4.382459338043104,4.446195125579834,440063306,0.0,0.0
2005-03-11 00:00:00-05:00,4.457558680658254,4.470157235610873,4.376282913973712,4.392340183258057,322335682,0.0,0.0
2005-03-14 00:00:00-05:00,4.4054338319641495,4.407162479663604,4.263139877339408,4.322923183441162,447535208,0.0,0.0
2005-03-15 00:00:00-05:00,4.330581127816147,4.446688549305864,4.303653006762523,4.412350654602051,418446584,0.0,0.0
2005-03-16 00:00:00-05:00,4.36516577479655,4.4123505233763165,4.323416688821551,4.337992191314697,285317446,0.0,0.0
2005-03-17 00:00:00-05:00,4.375789974751739,4.437795705713618,4.342933837745556,4.429149627685547,331662510,0.0,0.0
2005-03-18 00:00:00-05:00,4.417291715123867,4.456571040606566,4.404940041281215,4.447677135467529,284663002,0.0,0.0
2005-03-21 00:00:00-05:00,4.428655524660629,4.500296275666439,4.378754117572838,4.468429088592529,300470030,0.0,0.0
2005-03-22 00:00:00-05:00,4.475839917608623,4.494614782510085,4.3935761470088135,4.41210412979126,226112360,0.0,0.0
2005-03-23 00:00:00-05:00,4.396539495821236,4.452617206078515,4.396539495821236,4.421490669250488,194526410,0.0,0.0
2005-03-24 00:00:00-05:00,4.463981751252632,4.467934229700253,4.426926260778461,4.428161144256592,148763520,0.0,0.0
2005-03-28 00:00:00-05:00,4.488191796186937,4.565267735134311,4.470157576817358,4.4817681312561035,350830087,0.0,0.0
2005-03-29 00:00:00-05:00,4.472627877337977,4.527717585931669,4.399010186823286,4.436066150665283,259890496,0.0,0.0
2005-03-30 00:00:00-05:00,4.46249923146274,4.482509925527922,4.436807411018191,4.457805633544922,250378977,0.0,0.0
2005-03-31 00:00:00-05:00,4.396045620198554,4.481026980242892,4.38838754547856,4.459287166595459,271758815,0.0,0.0
2005-04-01 00:00:00-05:00,4.490168293430909,4.51956523934008,4.446442251855829,4.447677135467529,248206866,0.0,0.0
2005-04-04 00:00:00-04:00,4.445455188778297,4.578113674273516,4.442737120275999,4.577373027801514,324266893,0.0,0.0
2005-04-05 00:00:00-04:00,4.63764872489228,4.7001496201869495,4.63369624678424,4.658400535583496,350777892,0.0,0.0
2005-04-06 00:00:00-04:00,4.674952740968558,4.685081530296555,4.633944292319757,4.6744585037231445,210891521,0.0,0.0
2005-04-07 00:00:00-04:00,4.6635881390311935,4.807858563478982,4.66012942491084,4.7866129875183105,389141150,0.0,0.0
2005-04-08 00:00:00-04:00,4.7848846626940365,4.819716323572773,4.729547597806196,4.744369983673096,205431131,0.0,0.0
2005-04-11 00:00:00-04:00,4.770062704792965,4.812305562395143,4.751040956526655,4.7735209465026855,217231195,0.0,0.0
2005-04-12 00:00:00-04:00,4.767837687582832,4.802917643857226,4.6791507415559535,4.791553974151611,293881426,0.0,0.0
2005-04-13 00:00:00-04:00,4.779448666996132,4.800447360815674,4.687057062733699,4.766109466552734,263214910,0.0,0.0
2005-04-14 00:00:00-04:00,4.774507940142983,4.8014351135482425,4.69619713257464,4.729547023773193,247030473,0.0,0.0
2005-04-15 00:00:00-04:00,4.696197394474272,4.702126348432073,4.561808402036379,4.570207595825195,464831797,0.0,0.0
2005-04-18 00:00:00-04:00,4.559831888986031,4.641354532282709,4.53290471430002,4.6188740730285645,262994085,0.0,0.0
2005-04-19 00:00:00-04:00,4.677175736484066,4.74313487754184,4.645060253310247,4.7283124923706055,338463908,0.0,0.0
2005-04-20 00:00:00-04:00,4.905684872120164,4.953116498999489,4.839726211899421,4.893827438354492,620376641,0.0,0.0
2005-04-21 00:00:00-04:00,4.9511410185762665,5.064284435534516,4.9239664884932495,5.045015335083008,712737539,0.0,0.0
2005-04-22 00:00:00-04:00,5.506482757564221,5.533656813956326,5.2930408928420905,5.331332683563232,1333182435,0.0,0.0
2005-04-25 00:00:00-04:00,5.380987956634731,5.551938221431837,5.3735767633106635,5.5220465660095215,796574608,0.0,0.0
2005-04-26 00:00:00-04:00,5.440276502241001,5.484249420711042,5.392597987468591,5.403961658477783,693469588,0.0,0.0
2005-04-27 00:00:00-04:00,5.385187314908567,5.455840060624346,5.354307658042937,5.429407119750977,412131000,0.0,0.0
2005-04-28 00:00:00-04:00,5.422489995239882,5.4862257828620145,5.3782697188164805,5.421255111694336,348613811,0.0,0.0
2005-04-29 00:00:00-04:00,5.482025440095759,5.4904255797418315,5.380987287240073,5.434842109680176,368182886,0.0,0.0
2005-05-02 00:00:00-04:00,5.485485119047723,5.526246684428939,5.440030428258632,5.491414546966553,392160425,0.0,0.0
2005-05-03 00:00:00-04:00,5.480543607635473,5.636177700270709,5.46745034356691,5.587758541107178,713873782,0.0,0.0
2005-05-04 00:00:00-04:00,5.613451083954542,5.678915993887522,5.607769011463917,5.644824504852295,485151677,0.0,0.0
2005-05-05 00:00:00-04:00,5.647788250857715,5.647788250857715,5.580099997377084,5.607273578643799,301509913,0.0,0.0
2005-05-06 00:00:00-04:00,5.642352763069905,5.663351455471723,5.594675198628307,5.632966041564941,271570110,0.0,0.0
2005-05-09 00:00:00-04:00,5.632472908388721,5.64482410804426,5.568984005820851,5.583559036254883,222302131,0.0,0.0
2005-05-10 00:00:00-04:00,5.5699715806283105,5.627531051635742,5.551443600178391,5.627531051635742,254783425,0.0,0.0
2005-05-11 00:00:00-04:00,5.65643538623229,5.730793726171827,5.6307430925785455,5.713748455047607,460873014,0.0,0.0
2005-05-12 00:00:00-04:00,5.701890021715323,5.736969983935543,5.637413115476337,5.650259971618652,359269602,0.0,0.0
2005-05-13 00:00:00-04:00,5.661623722154937,5.70880705710276,5.6156738518938605,5.663105487823486,297731805,0.0,0.0
2005-05-16 00:00:00-04:00,5.673974854957717,5.721900250560789,5.646553916001861,5.707818984985352,228107811,0.0,0.0
2005-05-17 00:00:00-04:00,5.695714059009454,5.767107913563727,5.686820155377905,5.75920295715332,313526787,0.0,0.0
2005-05-18 00:00:00-04:00,5.77106170145087,5.928178066498305,5.7688378703226615,5.908168315887451,494325936,0.0,0.0
2005-05-19 00:00:00-04:00,5.9373176570082284,5.957821167775794,5.886180429320428,5.908660888671875,390116793,0.0,0.0
2005-05-20 00:00:00-04:00,5.9588108653367655,5.970174537491308,5.920272186953576,5.968691825866699,327763952,0.0,0.0
2005-05-23 00:00:00-04:00,6.0069839062747485,6.376058514923163,5.99586711572131,6.310593128204346,858738744,0.0,0.0
2005-05-24 00:00:00-04:00,6.3478949925613435,6.5573839137400105,6.2624198690811745,6.324179649353027,1166078427,0.0,0.0
2005-05-25 00:00:00-04:00,6.243397135847467,6.447203968284075,6.191519265222927,6.443004608154297,725023418,0.0,0.0
2005-05-26 00:00:00-04:00,6.4467112550787675,6.51588128756687,6.380998518181724,6.403232097625732,543895039,0.0,0.0
2005-05-27 00:00:00-04:00,6.434357831979053,6.572452889398377,6.404466181001546,6.571217060089111,489190760,0.0,0.0
2005-05-31 00:00:00-04:00,6.6559513542019735,6.877545049763036,6.654469588751677,6.8496294021606445,892805959,0.0,0.0
2005-06-01 00:00:00-04:00,6.996124083159897,7.235503708515843,6.9669730774273795,7.114701271057129,1412944285,0.0,0.0
2005-06-02 00:00:00-04:00,7.132736194179519,7.158674897480593,7.0307095558323125,7.112232208251953,721658854,0.0,0.0
2005-06-03 00:00:00-04:00,7.084809559837053,7.146816694070873,6.85308801099727,6.923494338989258,754108027,0.0,0.0
2005-06-06 00:00:00-04:00,6.976113162824288,7.256749047777248,6.962278779657756,7.187330722808838,904413304,0.0,0.0
2005-06-07 00:00:00-04:00,7.339507171011712,7.40101912571039,7.171521394420354,7.241185188293457,976566743,0.0,0.0
2005-06-08 00:00:00-04:00,7.234517272242681,7.242916467888057,6.867665056831447,6.906202793121338,1031889331,0.0,0.0
2005-06-09 00:00:00-04:00,7.033674369969744,7.127054456773496,6.930906141335286,7.072952747344971,660109011,0.0,0.0
2005-06-10 00:00:00-04:00,7.08975183970048,7.096916150888046,6.91756574566157,6.978831768035889,509767599,0.0,0.0
2005-06-13 00:00:00-04:00,6.912624481931589,7.020580064034978,6.831101837680001,6.985007286071777,514047581,0.0,0.0
2005-06-14 00:00:00-04:00,6.882239298807193,6.947703730978019,6.861487486225126,6.876309871673584,405189077,0.0,0.0
2005-06-15 00:00:00-04:00,6.793551891568039,6.850370243769748,6.606543911096364,6.78861141204834,838454999,0.0,0.0
2005-06-16 00:00:00-04:00,6.775270742871535,6.875074482243648,6.745873329198305,6.8538289070129395,500364485,0.0,0.0
2005-06-17 00:00:00-04:00,6.892368279768818,6.924482345581055,6.8157861104559245,6.924482345581055,418940428,0.0,0.0
2005-06-20 00:00:00-04:00,6.820478854972749,7.106549467331254,6.712770154306847,7.082587242126465,844140229,0.0,0.0
2005-06-21 00:00:00-04:00,7.116431789893047,7.171521499860408,7.039849620361412,7.110749244689941,607560783,0.0,0.0
2005-06-22 00:00:00-04:00,7.155957039053222,7.221421937458646,7.1312532234929185,7.146816253662109,420530365,0.0,0.0
2005-06-23 00:00:00-04:00,7.114700960319348,7.282935022315993,7.077645472481325,7.15694522857666,564363474,0.0,0.0
2005-06-24 00:00:00-04:00,7.18634362067788,7.361740586222243,7.153733899932469,7.343212604522705,713512433,0.0,0.0
2005-06-27 00:00:00-04:00,7.3839739547599015,7.521574315500867,7.2594663862509305,7.5124335289001465,714785186,0.0,0.0
2005-06-28 00:00:00-04:00,7.566288252147141,7.6396590612950215,7.460555076599121,7.460555076599121,764314139,0.0,0.0
2005-06-29 00:00:00-04:00,7.4729076345645895,7.519350321081065,7.217222902413454,7.231304168701172,734691521,0.0,0.0
2005-06-30 00:00:00-04:00,7.271325197515319,7.3847155103529385,7.189802543266468,7.266631126403809,606039101,0.0,0.0
2005-07-01 00:00:00-04:00,7.288617124111538,7.318261896715225,7.144841395846415,7.1949896812438965,370487492,0.0,0.0
2005-07-05 00:00:00-04:00,7.215987907519482,7.3118382291401405,7.16979115791575,7.305168628692627,300883574,0.0,0.0
2005-07-06 00:00:00-04:00,7.344447881656487,7.351859074733536,7.198201441829294,7.20166015625,321211484,0.0,0.0
2005-07-07 00:00:00-04:00,7.149041089960026,7.307391846359074,7.127301275172507,7.30096960067749,428484066,0.0,0.0
2005-07-08 00:00:00-04:00,7.318508862818002,7.349389465240214,7.264161215980842,7.318015098571777,299422117,0.0,0.0
2005-07-11 00:00:00-04:00,7.322213994902913,7.327155420685744,7.189307235242053,7.246867656707764,336869956,0.0,0.0
